country,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,c1,c2
Austria,0.07699999958276749,0.4659999907016754,0.09839999675750732,0.08209999650716782,0.07689999788999557,0.1324000060558319,0.06719999760389328,0.020899999886751175,0.8450999855995178,0.03060000017285347,0.018799999728798866,0.02410000003874302,0.03799999877810478,0.022600000724196434,0.2556000053882599,0.2134999930858612,0.0714000016450882,0.19339999556541443,0.04780000075697899,0.05460000038146973,0.16359999775886536,11.245739,14.671125
Belgium,0.07720000296831131,0.10620000213384628,0.10459999740123749,0.1265999972820282,0.10490000247955322,0.367000013589859,0.11349999904632568,0.026799999177455902,0.025200000032782555,0.03009999915957451,0.023600000888109207,0.022099999710917473,0.8481000065803528,0.02419999986886978,0.131400004029274,0.09529999643564224,0.10869999974966049,0.188400000333786,0.09719999879598618,0.2750999927520752,0.10379999876022339,-19.60023,24.409735
Bulgaria,0.1005999967455864,0.17419999837875366,0.12229999899864197,0.1136000007390976,0.20260000228881836,0.11150000244379044,0.17509999871253967,0.09019999951124191,0.19769999384880066,0.131400004029274,0.10620000213384628,0.17479999363422394,0.15600000321865082,0.14380000531673431,0.13500000536441803,0.07079999893903732,0.06930000334978104,0.49950000643730164,0.07259999960660934,0.07739999890327454,0.07540000230073929,-26.06457,-26.75446
Czechia,0.08799999952316284,0.09730000048875809,0.07930000126361847,0.12770000100135803,0.4104999899864197,0.0786999985575676,0.1185000017285347,0.05790000036358833,0.05260000005364418,0.0471000000834465,0.08100000023841858,0.6557999849319458,0.05380000174045563,0.051899999380111694,0.054999999701976776,0.025800000876188278,0.027300000190734863,0.8023999929428101,0.031099999323487282,0.028300000354647636,0.03009999915957451,-49.353966,-35.67071
Cyprus,0.06989999860525131,0.08959999680519104,0.0877000018954277,0.06419999897480011,0.14219999313354492,0.08709999918937683,0.4593000113964081,0.0560000017285347,0.1039000004529953,0.13359999656677246,0.061799999326467514,0.10050000250339508,0.33070001006126404,0.2134000062942505,0.24899999797344208,0.06909999996423721,0.06499999761581421,0.357699990272522,0.05950000137090683,0.062199998646974564,0.13760000467300415,1.3019091,-12.624534
Germany,0.08429999649524689,0.2093999981880188,0.16859999299049377,0.07270000129938126,0.16619999706745148,0.19689999520778656,0.10189999639987946,0.04149999842047691,0.12890000641345978,0.09350000321865082,0.026000000536441803,0.06289999932050705,0.5968999862670898,0.05040000006556511,0.3230000138282776,0.07509999722242355,0.07190000265836716,0.31459999084472656,0.05719999969005585,0.08860000222921371,0.06949999928474426,16.215841,-12.645002
Denmark,0.09969999641180038,0.1031000018119812,0.3790999948978424,0.09809999912977219,0.1143999993801117,0.09759999811649323,0.10790000110864639,0.07240000367164612,0.058400001376867294,0.6633999943733215,0.05249999836087227,0.04839999973773956,0.048700001090765,0.05609999969601631,0.1777999997138977,0.06949999928474426,0.09279999881982803,0.4595000147819519,0.05570000037550926,0.05460000038146973,0.09009999781847,-18.023142,-18.829735
Estonia,0.09009999781847,0.14030000567436218,0.1826999932527542,0.08749999850988388,0.24420000612735748,0.1111999973654747,0.14390000700950623,0.10050000250339508,0.10840000212192535,0.20679999887943268,0.0966000035405159,0.1949000060558319,0.1550000011920929,0.13779999315738678,0.6158999800682068,0.07970000058412552,0.05339999869465828,0.10220000147819519,0.04749999940395355,0.048500001430511475,0.05270000174641609,56.484726,-8.756401
Croatia,0.09449999779462814,0.1071000024676323,0.10890000313520432,0.12380000203847885,0.25769999623298645,0.12120000272989273,0.1868000030517578,0.04639999940991402,0.07519999891519547,0.09300000220537186,0.0794999971985817,0.2395000010728836,0.35040000081062317,0.11599999666213989,0.49790000915527344,0.051500000059604645,0.04230000078678131,0.2410999983549118,0.06159999966621399,0.04520000144839287,0.06040000170469284,42.552563,-15.658331
Finland,0.0940999984741211,0.1826000064611435,0.14350000023841858,0.10220000147819519,0.16769999265670776,0.1582999974489212,0.1517000049352646,0.0697999969124794,0.2304999977350235,0.12389999628067017,0.08330000191926956,0.11999999731779099,0.26260000467300415,0.11010000109672546,0.15719999372959137,0.10559999942779541,0.10100000351667404,0.290800005197525,0.10080000013113022,0.10429999977350235,0.14030000567436218,-2.3307965,5.16369
France,0.05550000071525574,0.1193000003695488,0.25519999861717224,0.049400001764297485,0.06800000369548798,0.38370001316070557,0.0689999982714653,0.052799999713897705,0.06560000032186508,0.5917999744415283,0.030799999833106995,0.0706000030040741,0.13729999959468842,0.051100000739097595,0.11469999700784683,0.14229999482631683,0.2493000030517578,0.11219999939203262,0.12280000001192093,0.1404000073671341,0.11819999665021896,-13.485891,37.60597
Malta,0.08950000256299973,0.14730000495910645,0.12210000306367874,0.11580000072717667,0.22660000622272491,0.12729999423027039,0.17139999568462372,0.07800000160932541,0.17229999601840973,0.1274999976158142,0.09830000251531601,0.2312999963760376,0.1527000069618225,0.13979999721050262,0.05860000103712082,0.07259999960660934,0.07930000126361847,0.5241000056266785,0.08990000188350677,0.09560000151395798,0.07989999651908875,-33.054413,-17.113152
Luxembourg,0.0982000008225441,0.16850000619888306,0.15029999613761902,0.10090000182390213,0.1826000064611435,0.1704999953508377,0.12919999659061432,0.06419999897480011,0.3465000092983246,0.14730000495910645,0.05649999901652336,0.12300000339746475,0.17870000004768372,0.08380000293254852,0.12110000103712082,0.1550000011920929,0.10729999840259552,0.2526000142097473,0.11749999970197678,0.11760000139474869,0.1290999948978424,-5.7872434,15.4429455
Lithuania,0.05939999967813492,0.14710000157356262,0.09149999916553497,0.05779999867081642,0.2667999863624573,0.11400000005960464,0.26350000500679016,0.07760000228881836,0.14880000054836273,0.1088000014424324,0.08340000361204147,0.13259999454021454,0.18469999730587006,0.2639999985694885,0.3003999888896942,0.06379999965429306,0.06710000336170197,0.2517000138759613,0.09309999644756317,0.11339999735355377,0.11050000041723251,12.898139,-1.9540229
Latvia,0.09669999778270721,0.11569999903440475,0.11089999973773956,0.12349999696016312,0.21459999680519104,0.1501999944448471,0.188400000333786,0.05900000035762787,0.14489999413490295,0.0885000005364418,0.07519999891519547,0.3799000084400177,0.13500000536441803,0.11729999631643295,0.08500000089406967,0.11379999667406082,0.08780000358819962,0.1527000069618225,0.22169999778270721,0.16249999403953552,0.17649999260902405,-4.873386,28.026752
Italy,0.05739999935030937,0.6043000221252441,0.07540000230073929,0.03359999880194664,0.08020000159740448,0.06750000268220901,0.08160000294446945,0.09390000253915787,0.22110000252723694,0.1817999929189682,0.06509999930858612,0.09040000289678574,0.26759999990463257,0.08009999990463257,0.7056999802589417,0.057500001043081284,0.04859999939799309,0.053599998354911804,0.044599998742341995,0.04899999871850014,0.040800001472234726,62.04038,-19.05064
Ireland,0.11240000277757645,0.10100000351667404,0.2410999983549118,0.09269999712705612,0.17000000178813934,0.1768999993801117,0.10589999705553055,0.05979999899864197,0.10540000349283218,0.31150001287460327,0.07069999724626541,0.147599995136261,0.22759999334812164,0.07739999890327454,0.4521999955177307,0.051600001752376556,0.07029999792575836,0.26600000262260437,0.04580000042915344,0.05959999933838844,0.05460000038146973,32.89357,-10.091791
Hungary,0.10849999636411667,0.1793999969959259,0.13680000603199005,0.13030000030994415,0.17059999704360962,0.1274999976158142,0.1468999981880188,0.09809999912977219,0.3416999876499176,0.07169999927282333,0.08980000019073486,0.08609999716281891,0.23849999904632568,0.07400000095367432,0.08349999785423279,0.04569999873638153,0.04170000180602074,0.6777999997138977,0.053199999034404755,0.04529999941587448,0.05290000140666962,-37.101147,-35.95793
Spain,0.0430000014603138,0.10119999945163727,0.10530000180006027,0.036400001496076584,0.5479000210762024,0.11029999703168869,0.055799998342990875,0.026200000196695328,0.05490000173449516,0.0494999997317791,0.023499999195337296,0.13339999318122864,0.6664999723434448,0.04600000008940697,0.3046000003814697,0.07329999655485153,0.13210000097751617,0.16699999570846558,0.09130000323057175,0.11969999969005585,0.11190000176429749,21.55032,5.027753
Netherlands,0.05429999902844429,0.07410000264644623,0.6401000022888184,0.04270000010728836,0.058800000697374344,0.07180000096559525,0.05820000171661377,0.03359999880194664,0.039799999445676804,0.7918000221252441,0.03009999915957451,0.027799999341368675,0.03420000150799751,0.04280000180006027,0.1388999968767166,0.02410000003874302,0.03550000116229057,0.09239999949932098,0.0210999995470047,0.024000000208616257,0.6639999747276306,5.4630036,-34.458546
Poland,0.05990000069141388,0.07490000128746033,0.0737999975681305,0.05310000106692314,0.5835000276565552,0.07900000363588333,0.07569999992847443,0.08630000054836273,0.04450000077486038,0.03550000116229057,0.03359999880194664,0.7206000089645386,0.04170000180602074,0.03779999911785126,0.7172999978065491,0.03530000150203705,0.027799999341368675,0.022700000554323196,0.13269999623298645,0.031199999153614044,0.032999999821186066,71.62129,-12.127373
Portugal,0.08609999716281891,0.1387999951839447,0.155799999833107,0.08619999885559082,0.19740000367164612,0.17810000479221344,0.1574999988079071,0.04450000077486038,0.1039000004529953,0.09870000183582306,0.05079999938607216,0.3100000023841858,0.1988999992609024,0.1932000070810318,0.5138000249862671,0.05290000140666962,0.05979999899864197,0.1347000002861023,0.06400000303983688,0.06279999762773514,0.1120000034570694,45.95381,-3.2148705
Romania,0.06539999693632126,0.11349999904632568,0.09589999914169312,0.09030000120401382,0.13519999384880066,0.09269999712705612,0.40689998865127563,0.07000000029802322,0.15549999475479126,0.10719999670982361,0.07249999791383743,0.22550000250339508,0.1316000074148178,0.2379000037908554,0.09889999777078629,0.12269999831914902,0.08540000021457672,0.25839999318122864,0.12309999763965607,0.09910000115633011,0.21240000426769257,-15.513402,10.028285
Sweden,0.09700000286102295,0.10849999636411667,0.20520000159740448,0.10729999840259552,0.1738000065088272,0.17679999768733978,0.1315000057220459,0.04529999941587448,0.11420000344514847,0.14489999413490295,0.05310000106692314,0.0723000019788742,0.5026000142097473,0.06750000268220901,0.18129999935626984,0.09440000355243683,0.13449999690055847,0.2964000105857849,0.07400000095367432,0.14069999754428864,0.07859999686479568,-9.056247,-2.7202916
Slovenia,0.062199998646974564,0.13369999825954437,0.13850000500679016,0.093299999833107,0.2709999978542328,0.19900000095367432,0.10239999741315842,0.06159999966621399,0.11999999731779099,0.1462000012397766,0.09769999980926514,0.21359999477863312,0.2630999982357025,0.09790000319480896,0.08110000193119049,0.06719999760389328,0.05779999867081642,0.6266000270843506,0.050700001418590546,0.06390000134706497,0.05270000174641609,-42.050007,-24.893333
Slovakia,0.1242000013589859,0.08100000023841858,0.10520000010728836,0.24860000610351562,0.18729999661445618,0.09239999949932098,0.16130000352859497,0.10199999809265137,0.1145000010728836,0.12409999966621399,0.1615000069141388,0.17030000686645508,0.19629999995231628,0.131400004029274,0.795799970626831,0.027400000020861626,0.02800000086426735,0.06270000338554382,0.029100000858306885,0.028699999675154686,0.028300000354647636,66.90177,-1.1830513
